229.492,395.000,473.000,2047.000
131.836,399.000,473.000,2047.000
131.836,401.000,473.000,2047.000
24.414,404.000,473.000,2047.000
24.414,406.000,473.000,2047.000
-0.000,408.000,473.000,2047.000
-0.000,410.000,473.000,2047.000
-0.000,411.000,513.000,0.000
-0.000,412.000,513.000,0.000
-0.000,413.000,513.000,2047.000
-0.000,414.000,513.000,2047.000
-0.000,414.000,513.000,2047.000
-0.000,415.000,513.000,2047.000
-0.000,416.000,513.000,2047.000
-0.000,417.000,513.000,2047.000
-0.000,418.000,513.000,2047.000
-0.000,419.000,513.000,2047.000
-0.000,420.000,513.000,2047.000
-0.000,421.000,513.000,2047.000
-0.000,422.000,513.000,2047.000
-0.000,423.000,513.000,2047.000
-0.000,424.000,513.000,2047.000
-0.000,424.000,513.000,2047.000
-0.000,425.000,513.000,2047.000
-0.000,425.000,513.000,2047.000
-0.000,425.000,513.000,2047.000
-0.000,425.000,513.000,2047.000
-0.000,425.000,513.000,2047.000
-0.000,425.000,513.000,2047.000
-0.000,425.000,513.000,2047.000
-0.000,425.000,513.000,2047.000
-0.000,425.000,513.000,2047.000
-0.000,425.000,513.000,2047.000
-0.000,425.000,513.000,2047.000
-0.000,424.000,513.000,2047.000
-0.000,424.000,513.000,2047.000
-0.000,424.000,513.000,2047.000
-0.000,423.000,513.000,2047.000
-0.000,423.000,513.000,2047.000
-0.000,423.000,513.000,2047.000
-0.000,423.000,513.000,2047.000
-0.000,422.000,513.000,2047.000
-0.000,422.000,513.000,2047.000
-0.000,421.000,513.000,2047.000
-0.000,421.000,513.000,2047.000
-0.000,420.000,513.000,2047.000
-0.000,420.000,513.000,2047.000
-0.000,419.000,513.000,2047.000
-0.000,419.000,513.000,2047.000
-0.000,418.000,513.000,2047.000
-0.000,417.000,513.000,2047.000
-0.000,417.000,513.000,2047.000
-0.000,416.000,513.000,2047.000
-0.000,415.000,513.000,2047.000
-0.000,414.000,513.000,2047.000
-0.000,413.000,513.000,2047.000
-0.000,412.000,513.000,2047.000
-0.000,411.000,513.000,2047.000
-0.000,410.000,513.000,2047.000
-0.000,410.000,513.000,2047.000
-0.000,408.000,513.000,2047.000
-0.000,407.000,513.000,2047.000
-0.000,406.000,513.000,2047.000
34.180,405.000,513.000,2047.000
34.180,404.000,513.000,2047.000
73.242,403.000,513.000,2047.000
73.242,402.000,513.000,2047.000
112.305,401.000,513.000,2047.000
112.305,400.000,513.000,2047.000
151.367,399.000,513.000,2047.000
151.367,398.000,513.000,2047.000
185.547,397.000,513.000,2047.000
185.547,396.000,513.000,2047.000
224.609,395.000,513.000,2047.000
224.609,394.000,513.000,2047.000
263.672,392.000,513.000,2047.000
263.672,391.000,513.000,2047.000
302.734,390.000,513.000,2047.000
302.734,389.000,513.000,2047.000
341.797,388.000,513.000,2047.000
341.797,387.000,513.000,2047.000
375.977,386.000,513.000,2047.000
375.977,385.000,513.000,2047.000
410.156,384.000,513.000,2047.000
410.156,382.000,513.000,2047.000
444.336,382.000,513.000,2047.000
444.336,381.000,513.000,2047.000
473.633,380.000,513.000,2047.000
473.633,378.000,513.000,2047.000
502.930,377.000,513.000,2047.000
502.930,376.000,513.000,2047.000
537.109,375.000,513.000,2047.000
537.109,374.000,513.000,2047.000
571.289,372.000,513.000,2047.000
571.289,370.000,513.000,2047.000
620.117,369.000,513.000,2047.000
620.117,367.000,513.000,2047.000
678.711,364.000,513.000,2047.000
678.711,362.000,513.000,2047.000
747.070,361.000,513.000,2047.000
747.070,359.000,513.000,2047.000
800.781,357.000,513.000,2047.000
800.781,356.000,513.000,2047.000
844.727,355.000,513.000,2047.000
844.727,355.000,513.000,2047.000
864.258,354.000,513.000,2047.000
864.258,354.000,513.000,2047.000
864.258,355.000,513.000,2047.000
864.258,355.000,513.000,2047.000
834.961,357.000,513.000,2047.000
834.961,359.000,513.000,2047.000
756.836,362.000,513.000,2047.000
756.836,365.000,513.000,2047.000
634.766,369.000,513.000,2047.000
634.766,373.000,513.000,2047.000
488.281,376.000,513.000,2047.000
488.281,380.000,513.000,2047.000
336.914,383.000,513.000,2047.000
336.914,387.000,513.000,2047.000
190.430,390.000,513.000,2047.000
190.430,393.000,513.000,2047.000
68.359,396.000,513.000,2047.000
68.359,398.000,513.000,2047.000
-0.000,401.000,513.000,2047.000
-0.000,404.000,513.000,2047.000
-0.000,406.000,473.000,0.000
-0.000,408.000,473.000,0.000
-0.000,410.000,473.000,2047.000
-0.000,412.000,473.000,2047.000
-0.000,414.000,473.000,2047.000
-0.000,415.000,473.000,2047.000
-0.000,417.000,473.000,2047.000
-0.000,418.000,473.000,2047.000
-0.000,420.000,473.000,2047.000
-0.000,421.000,473.000,2047.000
-0.000,423.000,473.000,2047.000
-0.000,424.000,473.000,2047.000
-0.000,425.000,473.000,2047.000
-0.000,427.000,473.000,2047.000
-0.000,428.000,473.000,2047.000
-0.000,429.000,473.000,2047.000
-0.000,430.000,473.000,2047.000
-0.000,430.000,473.000,2047.000
-0.000,431.000,473.000,2047.000
-0.000,431.000,473.000,2047.000
-0.000,431.000,473.000,2047.000
-0.000,431.000,473.000,2047.000
-0.000,431.000,473.000,2047.000
-0.000,431.000,473.000,2047.000
-0.000,431.000,473.000,2047.000
-0.000,431.000,473.000,2047.000
-0.000,431.000,473.000,2047.000
-0.000,430.000,473.000,2047.000
-0.000,430.000,473.000,2047.000
-0.000,430.000,473.000,2047.000
-0.000,430.000,473.000,2047.000
-0.000,430.000,473.000,2047.000
-0.000,429.000,473.000,2047.000
-0.000,429.000,473.000,2047.000
-0.000,428.000,473.000,2047.000
-0.000,428.000,473.000,2047.000
-0.000,428.000,473.000,2047.000
-0.000,427.000,473.000,2047.000
-0.000,427.000,473.000,2047.000
-0.000,427.000,473.000,2047.000
-0.000,426.000,473.000,2047.000
-0.000,426.000,473.000,2047.000
-0.000,425.000,473.000,2047.000
-0.000,425.000,473.000,2047.000
-0.000,425.000,473.000,2047.000
-0.000,424.000,473.000,2047.000
-0.000,424.000,473.000,2047.000
-0.000,424.000,473.000,2047.000
-0.000,423.000,473.000,2047.000
-0.000,423.000,473.000,2047.000
-0.000,422.000,473.000,2047.000
-0.000,422.000,473.000,2047.000
-0.000,421.000,473.000,2047.000
-0.000,421.000,473.000,2047.000
-0.000,420.000,473.000,2047.000
-0.000,419.000,473.000,2047.000
-0.000,418.000,473.000,2047.000
-0.000,417.000,473.000,2047.000
-0.000,416.000,473.000,2047.000
-0.000,415.000,473.000,2047.000
-0.000,414.000,473.000,2047.000
-0.000,413.000,473.000,2047.000
-0.000,412.000,473.000,2047.000
-0.000,411.000,473.000,2047.000
-0.000,409.000,473.000,2047.000
-0.000,408.000,473.000,2047.000
-0.000,407.000,473.000,2047.000
-0.000,406.000,473.000,2047.000
29.297,405.000,473.000,2047.000
29.297,403.000,473.000,2047.000
78.125,402.000,473.000,2047.000
78.125,401.000,473.000,2047.000
122.070,400.000,473.000,2047.000
122.070,398.000,473.000,2047.000
170.898,397.000,473.000,2047.000
170.898,396.000,473.000,2047.000
214.844,395.000,473.000,2047.000
214.844,394.000,473.000,2047.000
253.906,392.000,473.000,2047.000
253.906,391.000,473.000,2047.000
297.852,390.000,473.000,2047.000
297.852,388.000,473.000,2047.000
341.797,387.000,473.000,2047.000
341.797,386.000,473.000,2047.000
380.859,385.000,473.000,2047.000
380.859,384.000,473.000,2047.000
419.922,382.000,473.000,2047.000
419.922,381.000,473.000,2047.000
458.984,380.000,473.000,2047.000
458.984,378.000,473.000,2047.000
507.812,377.000,473.000,2047.000
507.812,375.000,473.000,2047.000
556.641,373.000,473.000,2047.000
556.641,372.000,473.000,2047.000
610.352,370.000,473.000,2047.000
610.352,368.000,473.000,2047.000
659.180,367.000,473.000,2047.000
659.180,367.000,473.000,2047.000
693.359,366.000,473.000,2047.000
693.359,366.000,473.000,2047.000
693.359,367.000,473.000,2047.000
693.359,368.000,473.000,2047.000
654.297,371.000,473.000,2047.000
654.297,375.000,473.000,2047.000
551.758,378.000,473.000,2047.000
551.758,382.000,473.000,2047.000
400.391,385.000,473.000,2047.000
400.391,388.000,473.000,2047.000
258.789,391.000,473.000,2047.000
258.789,393.000,473.000,2047.000
151.367,395.000,473.000,2047.000
151.367,396.000,473.000,2047.000
78.125,398.000,473.000,2047.000
78.125,399.000,473.000,2047.000
19.531,401.000,473.000,2047.000
19.531,403.000,473.000,2047.000
-0.000,406.000,473.000,2047.000
-0.000,408.000,473.000,2047.000
-0.000,411.000,473.000,0.000
